,tweet_text,date,sentiment
11924,This means all our credit reports will reflect same address except for box number and how easy is one digit to play with .? American Express keeps saying they can’t mail because address needs match card ... meds mailed are complaining can’t do .... I just wondered if national ?,2020-04-11 19:23:44+00:00,1
11925,@AmericanExpress Amex claims to be willing to help during these unprecedented times. However that is not true. They will. It offer any type of assistance beyond one month. And that one month is primarily in the form of an interest refundable and late fee refund.,2020-04-11 19:21:58+00:00,1
11926,"American Express® Pay with Points Your reward can be an exotic adventure, a relaxing escape or a visit with friends and family when you use points toward a trip. Call us today to book with Patricia Tolbert and use… https://www.instagram.com/p/B-2hYhiFaUo/?igshid=1ddkt9x5ypfae",2020-04-11 19:13:26+00:00,1
11927,Girl PLEASE ! Try 5 hours - And all I'm trying to do is unlock my damn account,2020-04-11 19:12:08+00:00,0
11928,American Express has bestowed on me the highest honor short of the Centurion Card. ,2020-04-11 19:11:10+00:00,0
11929,"Accounting models ie @AmericanExpress , #Visa, @Mastercard we're familiar with work impeccably with minimum fraud , or problems what would be wrong with going with an established model of this sort. Voter ID can be problematic",2020-04-11 19:10:42+00:00,1
11930,American Express will make them....,2020-04-11 19:06:53+00:00,0
11931,#Credit #Card #Number #Generator with CVV and other Details. Generate #Credit Card #Visa #Matsercard #American Express,2020-04-11 19:02:35+00:00,-1
11932,"AmericanExpress: camelfarmer hi, please visit our FAQs for the latest information regarding travel bookings: http://amex.co/2QLCOXu",2020-04-11 18:58:11+00:00,1
11933,"Awesome deal RT @AmericanExpress: @camelfarmer hi, please visit our FAQs for the latest information regarding travel bookings: http://amex.co/2QLCOXu",2020-04-11 18:49:40+00:00,1
11934,"AmericanExpress: camelfarmer hi, please visit our FAQs for the latest information regarding travel bookings: http://amex.co/2QLCOXu",2020-04-11 18:48:16+00:00,1
11935,My @AmericanExpress is falling apart lmao ,2020-04-11 18:41:21+00:00,1
11936,Then why am I on hold for 2hrs just to be hung up on,2020-04-11 18:39:39+00:00,0
11937,@AmericanExpress why am I being on hold for over 2 hrs and then being hung up on without anyone saying anything its been 3 weeks and y'all still haven't put my money back #coronavirus #bs #weak #dontcare #Help #SaturdayMorning,2020-04-11 18:37:19+00:00,-1
11938,@AmericanExpress y’all doing me so wrong i been on hold for 2 hours ,2020-04-11 18:35:28+00:00,-1
11939,"@AmericanExpress we do a lot of business with you. We bought travel insurance for our baby moon because my wife is pregnant. Our doctor advised against travel due to the risk of contacting COVID-19. Because she didn’t have it, you want to say our claim is void. Unethical business",2020-04-11 18:34:34+00:00,1
11940,Want to save 20% at Amazon by using 1 American Express membership reward points? This offer will not be around for too much longer. #Deals #savings #traveltribe #travel #ShoppingOnline #Amazondiscount https://dancingpandas.com/2020/04/save-20-at-amazon-by-using-american-express-membership-rewards-points/,2020-04-11 18:28:22+00:00,1
11941,American Express serve,2020-04-11 18:24:42+00:00,0
11942,Woke Teens for Hillary/American Express,2020-04-11 18:23:05+00:00,0
11943,"Uh, @AmericanExpress... what’s good? ",2020-04-11 18:22:35+00:00,1
11944,How in the fuck are you supposed to call stupid companies like @AmericanExpress and there's no one there?,2020-04-11 18:21:34+00:00,-1
11945,Hilton and American Express donate one million US rooms to medical staff – Business Traveller ,2020-04-11 18:20:02+00:00,0
11946,"We are pleased to let you know that Patricia Tolbert, owner of Majestic Travel, LLC is now an authorized American Express® Pay with Points agency. Book with our agency and use Membership Rewards® points for all or… https://www.instagram.com/p/B-2bNLolO7i/?igshid=wttv99twjma4",2020-04-11 18:19:26+00:00,1
11947,Hello hello please answer I have American Express Serve card and they are sending me an EFT is that acceptable direct deposit,2020-04-11 18:19:16+00:00,1
11948,Good afternoon! You can view the associated groups and networks that Hilton and American Express have teamed up to assist here: https://www.hilton.com/en/corporate/coronavirus/. We appreciate all that you're doing to make a difference! - John,2020-04-11 18:10:35+00:00,1
11949,I love my Delta American Express credit card! I sure to rack up the points! Apply for an American Express Card with this link. We can both get rewarded if you're approved! ,2020-04-11 18:06:55+00:00,1
11950,Weekly Updating Epidemic Curve in the USA :- Peak of Epidemic curve for Coronavirus (COVID-19) in the USA is confirmed on 11 April 2020. This is the sixth week of the pandemic in the USA. @DrTedros @CNN @BBCWorld @AmericanExpress @CDCDirector @CDCgov,2020-04-11 18:05:15+00:00,1
11951,#Credit #Card #Number #Generator with CVV and other Details. Generate #Credit Card #Visa #Matsercard #American Express,2020-04-11 18:03:55+00:00,-1
11952,but i prefer the term african american express ,2020-04-11 18:03:06+00:00,0
11953,"I think you are correct, and it may be have been one of those subtle, they've always been the US Express and we'll forget we ever used the term American Express type of situations.",2020-04-11 18:00:17+00:00,-1
11954,@AmericanExpress so I was on hold for 3 hours trying to reach someone for the serve card and they hung up on me.,2020-04-11 17:55:23+00:00,0
11955,"AmericanExpress: SulsulSmurfette hi, connecting you to our customer care team AskAmex. ^A",2020-04-11 17:48:24+00:00,0
11956,"AmericanExpress: mosaique813 you're welcome, we're happy to help. ^A",2020-04-11 17:48:23+00:00,1
11957,AmericanExpress: ashtinnn_ we apologize for longer than normal wait times. Please continue to call the number on the back of your card for assistance. ^A,2020-04-11 17:48:23+00:00,1
11958,You need to go to small claims court to get your money back,2020-04-11 17:48:13+00:00,-1
11959,"Watch “Emma Stone at The Favourite - UK Premiere, BFI London Film Festival American Express Gala” by @redcarpettv on #Vimeo",2020-04-11 17:45:15+00:00,0
11960,Yea lesson learned but the whole situation gives me anxiety I physically can’t make it. I’m worried if it gets cancelled I won’t get refund either. Verified sales on tm is a scam,2020-04-11 17:41:53+00:00,1
11961,American Express Platinum is for sucker only! Do not use amex Platinum !!! they are totally dishonest! #amexplatinum #americanexpress ,2020-04-11 17:39:13+00:00,-1
11962,After reading what @Ticketmaster @TMFanSupport did to you I will never buy resold tickets again those sakes should be verified and guaranteed so if postponement or cancellation happens those funds should automatically be refunded,2020-04-11 17:38:36+00:00,0
11963,http://Hotels.com refunded my hotels automatically due to travel ban and my hotels were non refundable that is another reputable service,2020-04-11 17:37:01+00:00,1
11964,You need to take them to small claims court,2020-04-11 17:35:51+00:00,-1
11965,Bow to the Centralized One World crypto currency. I won't be mandatory but they will make it impossible to live without it. It is the new American Express. ,2020-04-11 17:32:31+00:00,-1
11966,I swear on a few TV shows I heard them called American Express...thanks...,2020-04-11 17:32:25+00:00,0
11967,#Credit #Card #Number #Generator with CVV and other Details. Generate #Credit Card #Visa #Matsercard #American Express,2020-04-11 17:31:32+00:00,-1
11968,I really don’t know why people brag about having American Express cards. Their interest rates should be illegal. That’s why they cater to people with money bc they things they are always going to have it so paying 27% on a dollar isn’t such a bad idea,2020-04-11 17:29:39+00:00,-1
11969,"AmericanExpress: SulsulSmurfette hi, connecting you to our customer care team AskAmex. ^A",2020-04-11 17:28:22+00:00,0
11970,"AmericanExpress: mosaique813 you're welcome, we're happy to help. ^A",2020-04-11 17:28:22+00:00,1
11971,AmericanExpress: ashtinnn_ we apologize for longer than normal wait times. Please continue to call the number on the back of your card for assistance. ^A,2020-04-11 17:28:22+00:00,1
11972,i’ve never said anything bad about american express in my life,2020-04-11 17:26:30+00:00,-1
11973,#Credit #Card #Number #Generator with CVV and other Details. Generate #Credit Card #Visa #Matsercard #American Express http://ccardgen.com,2020-04-11 17:25:03+00:00,-1
11974,Nice!!! Such better companies than @Ticketmaster @TMFanSupport I’m out a lot of money!,2020-04-11 17:24:50+00:00,1
11975,US Express. American Express would have come with a lot of lawsuits.,2020-04-11 17:14:04+00:00,0
11976,My American Express card was stolen how do i get another on,2020-04-11 17:10:37+00:00,0
11977,Were Windham and Rotundo The American Express...or The U. S. Express???,2020-04-11 17:05:20+00:00,0
11978,ziad is quite literally the worst of gen Z neoliberalism. his self aggrandizing tokenism delivers him squarely at the table of globally disastrous corporations. to consult american express on “how to be more woke” is a dangerous paradox that simply should not exist.,2020-04-11 17:03:00+00:00,-1
11979,@AmericanExpress BROOOOOO THIS IS RIDICULOUS,2020-04-11 17:00:28+00:00,-1
11980,Hi there! thanks for reaching out. You can use Direct Deposit to add: Paychecks : Add all or part of your paycheck directly to your American Express Serve ® Account. Tax Refunds : Tax refunds can be added to your Account fast; instead of,2020-04-11 16:58:09+00:00,1
11981,"People who received their tax refund on the American Express serve card, receiving their stimulus checks that way? Inquiring minds want to know..",2020-04-11 16:57:56+00:00,0
11982,"every time he consults for unileaver, bank of america, american express (insert evil corporation here) homeboy is posturing activism...",2020-04-11 16:54:30+00:00,-1
11983,All I got to say is American Express Serve card ETF acceptable yes or no my insurance company from my accident is sending me money to ETF gave them my direct deposit information through my card please answer this is important,2020-04-11 16:54:18+00:00,1
11984,"Tori has 5 or 6 kids & a lazy ass husband who will not work. Somebody has to put food on the table & pay that damn American Express bill because #BH90210 reboot busted. Tori ... girl $95 is too high, especially now. Those that would have paid it in Jan are unemployed in April.",2020-04-11 16:44:15+00:00,-1
11985,"I am too, but since I had fees taken out and it goes through a 3rd party bank... idk if it’ll happen :(",2020-04-11 16:33:51+00:00,0
11986,@AmericanExpress been hold for 3 hrs wairing all to be hung up on. I just want to activate my new card. Website won't allow it,2020-04-11 16:30:53+00:00,1
11987,.@AmericanExpress I've been on hold for 2 hours so wake the dumbasses at Serve and answer the fucking phone!!!,2020-04-11 16:29:09+00:00,-1
11988,@AmericanExpress @AskAmex I have a question regarding Amex Platinum benefits that I am unable to use… but I cannot seem to send direct message to either Amex account. Can you help?,2020-04-11 16:29:09+00:00,-1
11989,@AmericanExpress I BEEN ON HOLD 2 HOURS TWOOO MOTHERFUCKING HOURS THIS IS RIDICULOUS,2020-04-11 16:28:34+00:00,-1
11990,What if I got a American Express Serve from Jackson Hewitt? Will it go on there?,2020-04-11 16:27:21+00:00,0
11991,@AmericanExpress systems down again?!!,2020-04-11 16:25:40+00:00,-1
11992,I have bluebird by American Express ! :),2020-04-11 16:14:04+00:00,0
11993,In order to receive assistance on your Canadian American Express product please call customer service @800-869-3016 and follow the prompts inserting your account information to be routed accordingly.,2020-04-11 16:09:48+00:00,0
11994,#americanexpress mena are shit They forced me to pay my monthly fees by check before due date at their office because banks are closed. Now because bank are closed they couldn't collect the check so they put my card on hold and now all my online accounts are blocked #no_humanity,2020-04-11 16:09:02+00:00,-1
11995,Canadian Amex .,2020-04-11 16:07:40+00:00,0
11996,"Would love to buy @AmericanExpress gift cards to give to those in need in my rural community, which would allow them to #shoplocal. I refuse to pay their fees which amazon and other big box stores don’t have.",2020-04-11 15:58:43+00:00,1
11997,@AmericanExpress I am locked out of my bluebird account and I need access to my money. I’ve tried getting in contact with customer service for 3 days. Been on hold for hours at a time.,2020-04-11 15:54:42+00:00,0
11998,"Hi, thx for reaching out. Which U.S Card Product do you have (please don't release any card numbers or personal information)?^K",2020-04-11 15:53:00+00:00,0
11999,@AmericanExpress are you guys going to respond? Third day I couldn't reach anyone,2020-04-11 15:50:01+00:00,0
12000,@AskAmex I am locked out of my account where my stimulus check was deposited customer service does not answer any calls I need my account unlocked now or I will contact my lawyer to file fraud and theft charges against american express,2020-04-11 15:47:03+00:00,0
12001,#Credit #Card #Number #Generator with CVV and other Details. Generate #Credit Card #Visa #Matsercard #American Express,2020-04-11 15:40:23+00:00,-1
12002,I am grateful to .@AmericanExpress for being kind &amp; compassionate during this crisis. I was able to call a wonderful Customer Care Agent that listened! Thank you AMEX! You are the light during these dark times! ,2020-04-11 15:39:33+00:00,1
12003,We the Americans bailed the banks out in 2008. Now we the American people are asking for the same. Zero interest rate for 6 months/until the end of the year BankofAmerica @Chase @WellsFargo @PNCBank @TDBank_US @Barclays @discovercard @CapitalOne @AmericanExpress @AliVelshi,2020-04-11 15:35:20+00:00,0
12004,Trump and @GOP Congress are being pressured by big donors @AmericanExpress @UPS to remove competition from @USPS &amp; think it’s a low hanging fruit.,2020-04-11 15:31:46+00:00,0
12005,Hilton and American Express donate one million US rooms to medical staff – Business Traveller ,2020-04-11 15:31:30+00:00,0
12006,#Credit #Card #Number #Generator with CVV and other Details. Generate #Credit Card #Visa #Matsercard #American Express,2020-04-11 15:30:22+00:00,-1
12007,AmericanExpress: BellaVi51379285 sorry to hear this. Is there something AskAmex can try to assist you with? ^A,2020-04-11 15:28:04+00:00,-1
12008,AmericanExpress: kay_sharpe sorry to hear this. Is there something AskAmex can try to assist you with? ^A,2020-04-11 15:28:03+00:00,-1
12009,"AmericanExpress: prabhukunj hi, connecting you to AmexIndia for assistance. ^A",2020-04-11 15:28:03+00:00,0
12010,AmericanExpress: stroman_sd sorry to hear this. Looping in AskAmex to see if they can help. ^A,2020-04-11 15:28:03+00:00,-1
12011,"AmericanExpress: klienomad5 good morning, connecting you to AskAmex so they can provide more information. ^A",2020-04-11 15:28:02+00:00,1
12012,#americanexpress serve I need help reporting my card lost. I never activated it because the state kept my refund and I never recived the perm card. So I can't use the app because I don't know the number of the card. I've been on hold 4 1/2 hrs now and 6 hrs yesturday. Please help,2020-04-11 15:27:52+00:00,0
12013,"Hello, thank you for tweeting. We would be happy to assist. Please advise the general nature of your concern and which U.S. issued American Express Card product this is concerning? Please do not release any personal identifiable information. ^JAD",2020-04-11 15:20:58+00:00,1
12014,AmericanExpress: BellaVi51379285 sorry to hear this. Is there something AskAmex can try to assist you with? ^A,2020-04-11 15:18:15+00:00,-1
12015,AmericanExpress: kay_sharpe sorry to hear this. Is there something AskAmex can try to assist you with? ^A,2020-04-11 15:18:15+00:00,-1
12016,"AmericanExpress: prabhukunj hi, connecting you to AmexIndia for assistance. ^A",2020-04-11 15:18:14+00:00,0
12017,AmericanExpress: stroman_sd sorry to hear this. Looping in AskAmex to see if they can help. ^A,2020-04-11 15:18:14+00:00,-1
12018,"AmericanExpress: klienomad5 good morning, connecting you to AskAmex so they can provide more information. ^A",2020-04-11 15:18:13+00:00,1
12019,Covid-19 creativity #3: #CreditCard #CashBack #Tips #CRED @YouTube @Mastercard @Visa @Visa_IND @AmericanExpress Top 7 credit card tips YouTube video premiere: ,2020-04-11 15:15:47+00:00,1
12020,"Hi there, thank you for reaching out to us today. In order to verify the available upgrade offer, you may login to your American Express account to verify upgrade eligibility. Alternatively you may call the customer service phone number printed on the back of your card for",2020-04-11 15:12:23+00:00,1
12021,"@AmericanExpress is there any way to submit a flight cancellation request online, or do I have to call? Was booked through Amex Travel.",2020-04-11 15:11:51+00:00,0
12022,thank u @galaxsio @ShaShaRealSmove @bacanadian0 @AmericanExpress @hypeproxiesio @ShaaxiesTech for the insane cookout ly guys,2020-04-11 15:09:14+00:00,-1
12023,Lmao I hate you,2020-04-11 15:07:58+00:00,-1
12024,@AskCiti Also I want to pay off my American Express but your offices are closed. Again I want to pay to clear my credit and for it to be reported as paid. Perhaps I can mail in my payment?,2020-04-11 15:06:53+00:00,1
12025,Amex Centurion Studio Lounge #Seattle Sea-Tac review #travel https://everybodyhatesatourist.net/amex-centurion-studio-lounge-seattle-sea-tac-review/?utm_source=ReviveOldPost&amp;utm_medium=social&amp;utm_campaign=ReviveOldPost #airlinelounges #alcohol #americanexpress #beer,2020-04-11 15:05:44+00:00,0
12026,It is unfortunate with so many small business restaurants having to use contactless delivery and push credit cards due to Covid that AE doesn’t lower the fees to those businesses.,2020-04-11 15:05:09+00:00,-1
12027,@AskCiti Hello I called the number and followed the prompts my account number last 4 of social when I request to make a payment the machine states the office is closed. After I spoke to John on Monday I explained to him I had two cards a master card and an American Express.,2020-04-11 15:04:20+00:00,-1
12028,Been an @AmericanExpress cardholder since the mid 80’s. Platinum. Never missed a payment deadline. Purchased their travel insurance to buy airfare for daughters graduation (cancelled) and Amex is running me through mill trying to deny and not refund. Just awful.,2020-04-11 15:03:20+00:00,-1
12029,"I don't recall which analyst it was, so I will have to take your word for it, not that I am disputing the fundamental bottom-up analysis of American Express as a stock. I think the wider point I am trying to make is that by stepping in at this point, 1/",2020-04-11 15:00:57+00:00,0
12030,"Yess American Express are so good, they were like ""huge interest charge"" and I was like ""ohh, I don't really want to pay that"" and they were like ""yeah fair enough""",2020-04-11 14:58:15+00:00,1
12031,"Hello, thank you for tweeting us. Our apologies for any lapse in service. We are happy to look into this for you. So that we can better assist, which U.S. issued American Express Card product do you have? Please do not release any personal identifiable information. ^JAD",2020-04-11 14:48:31+00:00,1
12032,"Hey @AmericanExpress, I love the Plan It feature, but could you make it so that purchases over $100 also have an option to pay in full in the app? Would appreciate it.",2020-04-11 14:42:32+00:00,1
12033,"Depends on your definition of 'bailed out', but I can think of American Express for instance that received federal assistance and whose stock has outperformed that of which it was trading in 2008.",2020-04-11 14:40:21+00:00,0
12034,.@HiltonHotels and @AmericanExpress are offering free hotel rooms (up to 7 days) to front-line medical professionals during the #COVIDー19 crisis. Email firstresponderhelp@aha.org to request the booking link. https://www.100millionmasks.org/system/files/media/file/2020/04/COVID-Discounts-Updated-4-7-20-v5.pdf,2020-04-11 14:34:57+00:00,1
12035,"Since @StubHub didn’t make good on refunding my cancelled event due to coronavirus a month ago, let me go ahead and open a dispute with @AmericanExpress",2020-04-11 14:29:37+00:00,1
12036,"More than 15,000 hotels have signed up for the new ""Hospitality for Hope"" program, and Hilton and American Express have partnered in another initiative. http://on.forbes.com/60181IqvY",2020-04-11 14:28:50+00:00,1
12037,"Hello, thank you for tweeting us. Our apologies for any frustrations you may be experiencing. So that we can better assist, which U.S. issued American Express Card product do you have? Please do not release any personal identifiable information. ^JAD",2020-04-11 14:26:15+00:00,1
12038,"Hello, thank you for tweeting us. So that we can better assist, which U.S. issued American Express Card product do you have? Please do not release any personal identifiable information. ^JAD",2020-04-11 14:24:57+00:00,1
12039,"Got it, thanks for the information. So that we can better assist, which U.S. issued American Express Card product do you have? Please do not release any personal identifiable information. ^JAD",2020-04-11 14:24:24+00:00,1
12040,"Hello, thank you for tweeting us. Our apologies for any frustration you may be experiencing. So that we can better assist, which U.S. issued American Express Card product do you have? Please do not release any personal identifiable information. ^JAD",2020-04-11 14:19:01+00:00,1
12041,"As someone who started her sales career breaking new ground for @AmericanExpress in Europe, I’m excited to share my new blog series #StrongerTogether. First: meet Seanté Baker, RVP + trailblazer who traded her passion for science for a remarkable sales career at @salesforce.",2020-04-11 14:16:21+00:00,1
12042,$AXP - American Express: The Storm Is Coming. ,2020-04-11 14:07:03+00:00,0
12043,"Thank you @AmericanExpress for being a shining example of corporate citizenship &amp; caring, even more so at such a critical time for our City. Learn more about our #COVID19 Community Fund today: https://unitedwaynyc.org/covid19/ #LiveUnitedNYC",2020-04-11 14:00:28+00:00,1
12044,"Awesome deal RT @AmericanExpress: @AmandaP72023580 @HiltonNewsroom Hi Amanda, check out https://amex.co/2yGxnDf for a list of medical associations wh… https://twitter.com/i/web/status/1248957609442455555",2020-04-11 13:49:41+00:00,1
12045,Wow! I get my American Express bill and remit every month. Where was my mail-in ballot stored?,2020-04-11 13:46:32+00:00,1
12046,"Great work, thanks for stepping up! #hotelsforheros @HiltonHotels @AmericanExpress #COVIDー19 #socialimpact",2020-04-11 13:46:00+00:00,1
12047,You could at least extend the date to use these benefits.,2020-04-11 13:45:38+00:00,-1
12048,@AskAmex @AmexIndia This AMERICAN EXPRESS know only profit and business. Amex cust Care refused to waive off the late fee of ₹500 which is delayed by 01 day due to no internet at the place whr I stuck due to lockdown @RBI @aajtak @,2020-04-11 13:36:01+00:00,-1
12049,.@AmericanExpress I have the @Delta gold card right now. What if i upgrade to the next level? What’s the special on that?,2020-04-11 13:31:51+00:00,1
12050,Covid-19 creativity #3: #CreditCard #CashBack #Tips #CRED @YouTube @Mastercard @Visa @Visa_IND @AmericanExpress Top 7 credit card tips YouTube video premier: ,2020-04-11 13:29:00+00:00,1
12051,"AmericanExpress: phil_battista Hi Phil, we apologize for the longer than average Customer Service wait times. Please try contacting us again so we can help resolve this for you. ^A",2020-04-11 13:28:25+00:00,-1
12052,AmericanExpress: SamanthaDeblois we apologize for the long hold times. Please try calling as we need to speak to you to address this. ^A,2020-04-11 13:28:25+00:00,-1
12053,"AmericanExpress: CooperDahalia hi, please contact us at the number on the back of your card so we can assist. ^A",2020-04-11 13:28:24+00:00,0
12054,"Charge it to the game, I'm platinum like american express, My boy died, and all I did was inherit his stress",2020-04-11 13:28:18+00:00,-1
12055,Have tried that ring then busy signal,2020-04-11 13:28:14+00:00,1
12056,IKYFL! I got an American Express one I filed my 2018 taxes on,2020-04-11 13:27:19+00:00,0
12057,We're about to stop accepting the @AmericanExpress card altogether due to their horrible covid-19 customer service!,2020-04-11 13:24:23+00:00,-1
12058,@AmericanExpress your customer service sucks ass,2020-04-11 13:24:19+00:00,-1
12059,Stop acting like you guys care about your customers . Worst customer service . EVER!!!,2020-04-11 13:21:46+00:00,-1
12060,"AmericanExpress: phil_battista Hi Phil, we apologize for the longer than average Customer Service wait times. Please try contacting us again so we can help resolve this for you. ^A",2020-04-11 13:18:10+00:00,-1
12061,AmericanExpress: SamanthaDeblois we apologize for the long hold times. Please try calling as we need to speak to you to address this. ^A,2020-04-11 13:18:10+00:00,-1
12062,"AmericanExpress: CooperDahalia hi, please contact us at the number on the back of your card so we can assist. ^A",2020-04-11 13:18:09+00:00,0
12063,"AmericanExpress: SerenityLvles21 hi, we cannot confirm if you have been issued stimulus funds. Please go to http://www.irs.gov/coronavirus for more info. Any stimulus funds issued may take up up to 48 hours to reflect in your Account Balance.",2020-04-11 13:18:09+00:00,1
12064,"AmericanExpress: AmandaP72023580 HiltonNewsroom Hi Amanda, check out https://amex.co/2yGxnDf for a list of medical associations who will share information through their networks with instructions on how members can find and book rooms for stays beginning on April 13 and current…",2020-04-11 13:18:08+00:00,0
12065,"@AmericanExpress Just had a disappointing cust svc experience via chat. Rep stopped communicating w/o notice. Just left me online waiting for a reply, all because I asked for a bill audit instead of taking his word.",2020-04-11 13:16:21+00:00,-1
12066,DO NOT TRUST @americanexpress during this crisis!! #horrible,2020-04-11 13:06:36+00:00,-1
12067,@AmericanExpress waiting more than the 72 hrs for a supervisor to get back to me - looks like no one wants to address the covid19 claim I filed,2020-04-11 13:02:31+00:00,1
12068,Hilton and American Express Team Up to Donate 1 Million Hotel Rooms to Coronavirus First Responders (Video) https://bit.ly/3b3aoAf,2020-04-11 13:00:34+00:00,1
12069,"AmericanExpress: SerenityLvles21 hi, we cannot confirm if you have been issued stimulus funds. Please go to http://www.irs.gov/coronavirus for more info. Any stimulus funds issued may take up up to 48 hours to reflect in your Account Balance.",2020-04-11 12:58:06+00:00,1
12070,"AmericanExpress: AmandaP72023580 HiltonNewsroom Hi Amanda, check out https://amex.co/2yGxnDf for a list of medical associations who will share information through their networks with instructions on how members can find and book rooms for stays beginning on April 13 and current…",2020-04-11 12:58:05+00:00,0
12071,How about a refund?,2020-04-11 12:56:10+00:00,0
12072,g'day! can I get a large vanilla cone with sprinkles? do you take american express? i don't have anything else on me.,2020-04-11 12:54:43+00:00,1
12073,"Check it out! #MadeOnFiverr: make professional business, credit and visa cards https://www.fiverr.com/share/KerwVW #fiverr #graphicdesign #design #madeonfiverr #fiverrgigs #fiverrgig #bankcard #atmcard #visacard #businesscard #americanexpress #cards #creditcard #mastercard #credit #visa",2020-04-11 12:52:57+00:00,1
12074,"Check it out! #MadeOnFiverr: make credit card, visa or business card design https://www.fiverr.com/share/gDAyZX #fiverr #graphicdesign #design #madeonfiverr #fiverrgigs #fiverrgig #bankcard #atmcard #visacard #businesscard #americanexpress #cards #creditcard #mastercard #credit #visa",2020-04-11 12:52:54+00:00,0
12075,"Check it out! #MadeOnFiverr: make professional business, credit and visa cards https://www.fiverr.com/share/LdV4xa #fiverr #graphicdesign #design #madeonfiverr #fiverrgigs #fiverrgig #bankcard #atmcard #visacard #businesscard #americanexpress #cards #creditcard #mastercard #credit #visa",2020-04-11 12:51:07+00:00,1
12076,"Check it out! #MadeOnFiverr: make credit card, visa or business card design https://www.fiverr.com/share/NNvW3N #fiverr #graphicdesign #design #madeonfiverr #fiverrgigs #fiverrgig #bankcard #atmcard #visacard #businesscard #americanexpress #cards #creditcard #mastercard #credit #visa",2020-04-11 12:51:00+00:00,0
12077,"There's another ""Ed Chavez"" out there who does the same. Letting him know doesn't matter. Letting @AmericanExpress know doesn't matter. It's been going on for 4+ years, honestly forget now It's started with the lack of email verification by @AskAmex #PCIDSS fail",2020-04-11 12:45:20+00:00,1
12078,#Credit #Card #Number #Generator with CVV and other Details. Generate #Credit Card #Visa #Matsercard #American Express,2020-04-11 12:39:57+00:00,-1
12079,WHAT THE HELL HAPPENED TO @AmericanExpress ... worst customer service ever from Rakesh ... ready to ditch my cards.,2020-04-11 12:37:55+00:00,-1
12080,Come one @AmericanExpress #bluebird why aren't you doing the same always talk about helping your customers but have no even tryed smh can't wait to close this #bluebird account,2020-04-11 12:37:31+00:00,0
12081,"Hilton, American Express donating 1 million hotel rooms to medical professionals ",2020-04-11 12:18:30+00:00,0
12082,@AmericanExpress I want to get my card cancelled. I am from India. Your contact centre number isn't working.,2020-04-11 12:10:55+00:00,0
12083,"Supporting our healthcare professionals who are working tirelessly to help the #covid19 patients, is one of our top most priority, letting them know that we are there with them in the fight against the pandemic. Proud to be part of #americanexpress and h…",2020-04-11 12:06:49+00:00,1
12084,If we used Tax Act to e-file and used the American Express Serve card to have our refund deposited to will the stimulus payment be direct deposited to the serve card as well?,2020-04-11 11:45:03+00:00,1
12085,They should cut the fees until this Covid19 is over. Even the car insurance companies are giving a little back.,2020-04-11 11:33:56+00:00,-1
12086,"Hi Patricia, thank you for choosing Hertz! We're happy to do our part. ~Bob",2020-04-11 11:27:04+00:00,1
12087,Thank you @AmericanExpress @Hertz for giving me my refund due to pandemic and travel ban! Appreciate you and your horavle companies and will rebook my trip when pandemic is over,2020-04-11 11:25:15+00:00,-1
12088,"Check it out! #MadeOnFiverr: make professional business, credit and visa cards https://www.fiverr.com/share/e6gmlg #fiverr #graphicdesign #design #madeonfiverr #fiverrgigs #fiverrgig #bankcard #atmcard #visacard #businesscard #americanexpress #cards #creditcard #mastercard #credit #visa",2020-04-11 11:23:53+00:00,1
12089,"Check it out! #MadeOnFiverr: make credit card, visa or business card design https://www.fiverr.com/share/42P3Ab #fiverr #graphicdesign #design #madeonfiverr #fiverrgigs #fiverrgig #bankcard #atmcard #visacard #businesscard #americanexpress #cards #creditcard #mastercard #credit #visa",2020-04-11 11:23:50+00:00,0
12090,"The other day was talking to American express platinum desk, and even they are WFH! Had a long discussion with the exec and she was mentioning how seamless ops have been. Imagine if BPOs decide to shut offices. Huge blow to CRE",2020-04-11 11:22:06+00:00,1
12091,"Check it out! #MadeOnFiverr: make professional business, credit and visa cards https://www.fiverr.com/share/DB8mx7 #fiverr #graphicdesign #design #madeonfiverr #fiverrgigs #fiverrgig #bankcard #atmcard #visacard #businesscard #americanexpress #cards #creditcard #mastercard #credit #visa",2020-04-11 11:21:36+00:00,1
12092,"Check it out! #MadeOnFiverr: make credit card, visa or business card design https://www.fiverr.com/share/jjxyLw #fiverr #graphicdesign #design #madeonfiverr #fiverrgigs #fiverrgig #bankcard #atmcard #visacard #businesscard #americanexpress #cards #creditcard #mastercard #credit #visa",2020-04-11 11:21:33+00:00,0
12093,#Credit #Card #Number #Generator with CVV and other Details. Generate #Credit Card #Visa #Matsercard #American Express,2020-04-11 11:15:07+00:00,-1
12094,American express personal savings Review ,2020-04-11 10:58:48+00:00,0
12095,"Multi calls, hrs waiting for a call back only to get disconnected 2x and 1/2 my order delivered but charged the full amt. bad service. To date no return response. Thank you American Express for helping to resolve!",2020-04-11 10:48:07+00:00,-1
12096,"$AXP's Aroon indicator reaches into Uptrend on March 27, 2020. View odds for this and other indicators: https://tickeron.com/go/1471490 #AmericanExpress #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today",2020-04-11 10:45:43+00:00,-1
